,movieId,title,genres,rating,tag
251,1041,Secrets & Lies (1996),Drama,4.590909090909091,['in netflix queue']
252,1042,That Thing You Do! (1996),Comedy|Drama,3.2738095238095237,['music']
253,1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,3.7222222222222223,"['amazing cinematography', 'leonardo dicaprio', 'shakespeare', 'updated classics', 'shakespeare']"
254,1066,Shall We Dance (1937),Comedy|Musical|Romance,4.5,['astaire and rogers']
255,1068,Crossfire (1947),Crime|Film-Noir,3.5,['anti-semitism']
256,1079,"Fish Called Wanda, A (1988)",Comedy|Crime,3.9225352112676055,['fish']
257,1080,Monty Python's Life of Brian (1979),Comedy,3.9269662921348316,"['bible', 'parody', 'religion']"
258,1081,Victor/Victoria (1982),Comedy|Musical|Romance,3.5416666666666665,['cross dressing']
259,1082,"Candidate, The (1972)",Drama,3.5833333333333335,['politics']
260,1084,Bonnie and Clyde (1967),Crime|Drama,4.071428571428571,"['1920s', 'gangsters']"
261,1088,Dirty Dancing (1987),Drama|Musical|Romance,3.369047619047619,"['dance', 'music']"
262,1089,Reservoir Dogs (1992),Crime|Mystery|Thriller,4.202290076335878,"['ensemble cast', 'nonlinear', 'quentin tarantino', 'stylized', 'heist', 'violence', 'humorous', 'neo-noir', 'quentin tarantino', 'religion', 'tarantino']"
263,1090,Platoon (1986),Drama|War,3.984126984126984,['vietnam']
264,1093,"Doors, The (1991)",Drama,3.4054054054054053,"['1960s', 'jim morrison', 'music']"
265,1096,Sophie's Choice (1982),Drama,4.05,['holocaust']
266,1097,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,3.7663934426229506,['aliens']
267,1101,Top Gun (1986),Action|Romance,3.3012048192771086,"['predictable', 'navy']"
268,1103,Rebel Without a Cause (1955),Drama,4.1,"['1950s', 'adolescence']"
269,1104,"Streetcar Named Desire, A (1951)",Drama,4.475,['tennessee williams']
270,1120,"People vs. Larry Flynt, The (1996)",Comedy|Drama,3.537037037037037,['freedom of expression']
271,1124,On Golden Pond (1981),Drama,3.6538461538461537,['aging']
272,1125,"Return of the Pink Panther, The (1975)",Comedy|Crime,3.6875,['clousseau']
273,1135,Private Benjamin (1980),Comedy,3.1153846153846154,['military']
274,1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,4.161764705882353,"['british comedy', 'monty python', 'england', 'king arthur']"
275,1147,When We Were Kings (1996),Documentary,3.9,"['boxing', 'in netflix queue']"
276,1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,4.035714285714286,['aardman']
277,1171,Bob Roberts (1992),Comedy,3.3529411764705883,['politics']
278,1177,Enchanted April (1992),Drama|Romance,4.0,['italy']
279,1178,Paths of Glory (1957),Drama|War,4.541666666666667,"['court', 'military']"
280,1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,3.6296296296296298,['crime']
281,1183,"English Patient, The (1996)",Drama|Romance|War,3.7111111111111112,['adultery']
282,1185,My Left Foot (1989),Drama,3.95,['in netflix queue']
283,1187,Passion Fish (1992),Drama,3.6,['disability']
284,1188,Strictly Ballroom (1992),Comedy|Romance,3.659090909090909,"['australia', 'dance']"
285,1189,"Thin Blue Line, The (1988)",Documentary,4.0,"['in netflix queue', 'police']"
286,1193,One Flew Over the Cuckoo's Nest (1975),Drama,4.203007518796992,"['emotional', 'jack nicholson', 'mental illness']"
287,1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,4.2156398104265405,"['i am your father', 'space', 'space opera', 'classic', 'george lucas', 'harrison ford', 'music', 'original plot', 'sci-fi', 'sequel']"
288,1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,4.232394366197183,"['inigo montoya', 'six-fingered man']"
289,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,4.2075,"['adventure', 'archaeology', 'indiana jones', 'steven spielberg', 'treasure hunt', 'archaeology', 'ark of the covenant', 'indiana jones']"
290,1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,3.9642857142857144,"['action', 'aliens', 'horror', 'sci-fi', 'space', 'space craft', 'space travel', 'suspense', 'space']"
291,1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western,4.145833333333333,['spaghetti western']
292,1203,12 Angry Men (1957),Drama,4.149122807017544,"['court', 'claustrophobic', 'confrontational', 'earnest', 'good dialogue', 'great screenplay', 'gritty', 'motivational', 'thought-provoking']"
293,1204,Lawrence of Arabia (1962),Adventure|Drama|War,4.3,['middle east']
294,1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,3.995833333333333,['brainwashing']
295,1207,To Kill a Mockingbird (1962),Drama,4.120689655172414,"['harper lee', 'racism']"
296,1208,Apocalypse Now (1979),Action|Drama|War,4.219626168224299,['vietnam']
297,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,4.305555555555555,['spaghetti western']
298,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,4.137755102040816,"['darth vader', 'luke skywalker', 'space opera']"
299,1212,"Third Man, The (1949)",Film-Noir|Mystery|Thriller,4.229166666666667,"['ferris wheel', 'venice', 'zither']"
300,1213,Goodfellas (1990),Crime|Drama,4.25,['mafia']
301,1214,Alien (1979),Horror|Sci-Fi,3.969178082191781,['aliens']
302,1217,Ran (1985),Drama|War,4.433333333333334,['samurai']
303,1219,Psycho (1960),Crime|Horror,4.036144578313253,"['alfred hitchcock', 'psychology', 'suspenseful', 'tense', 'norman bates', 'alfred hitchcock', 'black and white', 'imdb top 250', 'remade']"
304,1220,"Blues Brothers, The (1980)",Action|Comedy|Musical,3.8095238095238093,['saturday night live']
305,1221,"Godfather: Part II, The (1974)",Crime|Drama,4.25968992248062,"['al pacino', 'mafia', 'mafia']"
306,1222,Full Metal Jacket (1987),Drama|War,4.098039215686274,"['vietnam', 'anti-war']"
307,1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure|Animation|Children|Comedy|Sci-Fi,4.089285714285714,['moon']
308,1224,Henry V (1989),Action|Drama|Romance|War,4.0,['shakespeare']
309,1225,Amadeus (1984),Drama,4.184210526315789,"['mozart', 'salieri']"
310,1228,Raging Bull (1980),Drama,4.1875,['boxing']
311,1230,Annie Hall (1977),Comedy|Romance,3.8706896551724137,['new york']
312,1231,"Right Stuff, The (1983)",Drama,3.8636363636363638,"['nasa', 'space']"
313,1233,"Boot, Das (Boat, The) (1981)",Action|Drama|War,4.2125,['submarine']
314,1234,"Sting, The (1973)",Comedy|Crime,3.9765625,['the entertainer']
315,1235,Harold and Maude (1971),Comedy|Drama|Romance,4.288461538461538,['may-december romance']
316,1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,4.222222222222222,"['chess', 'death', 'atmospheric', 'cerebral', 'existentialism', 'philosophical', 'reflective']"
317,1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,3.8969465648854964,"['action', 'artificial intelligence', 'robots', 'sci-fi', 'special effects', 'tense', 'time travel', 'robots']"
318,1242,Glory (1989),Drama|War,4.170731707317073,['civil war']
319,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,3.96875,['shakespeare sort of']
320,1244,Manhattan (1979),Comedy|Drama|Romance,4.106060606060606,['black and white']
321,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,4.225,['mafia']
322,1246,Dead Poets Society (1989),Drama,3.9593023255813953,"['highschool', 'high school']"
323,1247,"Graduate, The (1967)",Comedy|Drama|Romance,4.063291139240507,['simon and garfunkel']
324,1249,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller,4.071428571428571,['hit men']
325,1250,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War,4.122222222222222,['pow']
326,1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,4.211864406779661,['incest']
327,1253,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,3.82,['aliens']
328,1254,"Treasure of the Sierra Madre, The (1948)",Action|Adventure|Drama|Western,3.65625,['cold']
329,1257,Better Off Dead... (1985),Comedy|Romance,3.685185185185185,['skiing']
330,1258,"Shining, The (1980)",Horror,4.08256880733945,"['atmospheric', 'disturbing', 'horror', 'jack nicholson', 'masterpiece', 'psychological', 'stanley kubrick', 'suspense', 'stephen king']"
331,1259,Stand by Me (1986),Adventure|Drama,4.0054945054945055,['stephen king']
332,1260,M (1931),Crime|Film-Noir|Thriller,3.7333333333333334,"['serial killer', 'atmospheric', 'chilly', 'creepy', 'menacing', 'mental illness', 'oninous']"
333,1262,"Great Escape, The (1963)",Action|Adventure|Drama|War,4.127906976744186,['pow']
334,1263,"Deer Hunter, The (1978)",Drama|War,3.8255813953488373,['vietnam']
335,1266,Unforgiven (1992),Drama|Western,4.111111111111111,['revenge']
336,1267,"Manchurian Candidate, The (1962)",Crime|Thriller|War,4.25,"['assassination', 'brainwashing']"
337,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,3.8793103448275863,['murder']
338,1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,4.038011695906433,['time travel']
339,1272,Patton (1970),Drama|War,4.121212121212121,['world war ii']
340,1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,3.7435897435897436,"['animation', 'anime', 'visually stunning']"
341,1276,Cool Hand Luke (1967),Drama,4.271929824561403,['prison']
342,1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,4.125,['in netflix queue']
343,1278,Young Frankenstein (1974),Comedy|Fantasy,3.9927536231884058,['spoof']
344,1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,4.333333333333333,['in netflix queue']
345,1281,"Great Dictator, The (1940)",Comedy|Drama|War,4.133333333333334,['nazis']
346,1282,Fantasia (1940),Animation|Children|Fantasy|Musical,3.7830188679245285,['disney']
347,1283,High Noon (1952),Drama|Western,4.2105263157894735,['gunfight']
348,1284,"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,4.142857142857143,['hammett']
349,1285,Heathers (1989),Comedy,3.731707317073171,['high school']
350,1288,This Is Spinal Tap (1984),Comedy,4.015151515151516,"['music', 'heavy metal', 'mockumentary', 'music']"
351,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,4.046428571428572,"['archaeology', 'holy grail']"
352,1292,Being There (1979),Comedy|Drama,3.95,['television']
353,1293,Gandhi (1982),Drama,3.8333333333333335,['india']
354,1296,"Room with a View, A (1986)",Drama|Romance,3.7058823529411766,['e. m. forster']
355,1299,"Killing Fields, The (1984)",Drama|War,4.017857142857143,"['cambodia', 'vietnam']"
356,1301,Forbidden Planet (1956),Drama|Sci-Fi,3.8076923076923075,"['shakespeare sort of', 'space']"
357,1302,Field of Dreams (1989),Children|Drama|Fantasy,3.517857142857143,['baseball']
358,1303,"Man Who Would Be King, The (1975)",Adventure|Drama,4.029411764705882,['india']
359,1304,Butch Cassidy and the Sundance Kid (1969),Action|Western,3.943548387096774,['crime']
360,1307,When Harry Met Sally... (1989),Comedy|Romance,3.8588235294117648,['new york']
361,1333,"Birds, The (1963)",Horror|Thriller,3.602272727272727,['birds']
362,1343,Cape Fear (1991),Thriller,3.78,"['horror', 'juliette lewis', 'martin scorsese', 'robert de niro', 'remake']"
363,1344,Cape Fear (1962),Crime|Drama|Thriller,3.9642857142857144,['lawyer']
364,1345,Carrie (1976),Drama|Fantasy|Horror|Thriller,3.3472222222222223,"['high school', 'prom', 'stephen king']"
365,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror,3.53125,['vampires']
366,1350,"Omen, The (1976)",Horror|Mystery|Thriller,3.8181818181818183,['demons']
367,1353,"Mirror Has Two Faces, The (1996)",Comedy|Drama|Romance,3.375,['personals ads']
368,1354,Breaking the Waves (1996),Drama|Mystery,4.071428571428571,['religion']
369,1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,3.879120879120879,['borg']
370,1357,Shine (1996),Drama|Romance,4.0,['music']
371,1358,Sling Blade (1996),Drama,3.8404255319148937,['ex-con']
372,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary,4.083333333333333,['in netflix queue']
373,1363,"Preacher's Wife, The (1996)",Drama,3.5,['religion']
374,1366,"Crucible, The (1996)",Drama,3.9,['arthur miller']
375,1367,101 Dalmatians (1996),Adventure|Children|Comedy,3.074468085106383,"['dogs', 'remake']"
376,1372,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,3.3452380952380953,['klingons']
377,1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,3.7661290322580645,['captain kirk']
378,1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,3.4767441860465116,['whales']
379,1377,Batman Returns (1992),Action|Crime,3.025,['superhero']
380,1380,Grease (1978),Comedy|Musical|Romance,3.139705882352941,['high school']
381,1381,Grease 2 (1982),Comedy|Musical|Romance,2.0789473684210527,['high school']
382,1387,Jaws (1975),Action|Horror,4.0054945054945055,['shark']
383,1389,Jaws 3-D (1983),Action|Horror,1.4166666666666667,['shark']
384,1393,Jerry Maguire (1996),Drama|Romance,3.5941176470588236,['sports']
385,1394,Raising Arizona (1987),Comedy,3.9913793103448274,['coen brothers']
386,1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,3.4782608695652173,['spying']
387,1398,In Love and War (1996),Romance|War,2.5,['hemingway']
388,1407,Scream (1996),Comedy|Horror|Mystery|Thriller,3.2,"['slasher', 'spoof']"
389,1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,3.8333333333333335,"['hawkeye', 'james fennimore cooper']"
390,1411,Hamlet (1996),Crime|Drama|Romance,4.0,['shakespeare']
391,1413,"Whole Wide World, The (1996)",Drama,4.25,['conan']
392,1416,Evita (1996),Drama|Musical,3.4166666666666665,['andrew lloyd weber']
393,1423,Hearts and Minds (1996),Drama,4.0,"['in netflix queue', 'vietnam']"
394,1441,Benny & Joon (1993),Comedy|Romance,3.473684210526316,"['mental illness', 'not seen']"
395,1446,Kolya (Kolja) (1996),Comedy|Drama,4.428571428571429,['in netflix queue']
396,1449,Waiting for Guffman (1996),Comedy,3.875,['mockumentary']
397,1466,Donnie Brasco (1997),Crime|Drama,3.7403846153846154,['mafia']
398,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,2.1363636363636362,['jungle']
399,1485,Liar Liar (1997),Comedy,3.0337837837837838,['lawyer']
400,1496,Anna Karenina (1997),Drama|Romance,4.0,['tolstoy']
401,1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,3.610169491525424,"['hit men', 'reunion']"
402,1513,Romy and Michele's High School Reunion (1997),Comedy,2.9655172413793105,['reunion']
403,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,3.8076923076923075,['ballroom dance']
404,1542,Brassed Off (1996),Comedy|Drama|Romance,3.7142857142857144,['in netflix queue']
405,1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,2.753731343283582,['dinosaurs']
406,1545,Ponette (1996),Drama,4.5,['death']
407,1569,My Best Friend's Wedding (1997),Comedy|Romance,3.5,"['romantic comedy', 'wedding', 'weddings']"
408,1573,Face/Off (1997),Action|Crime|Drama|Thriller,3.3701298701298703,['transplants']
409,1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,3.487878787878788,['aliens']
410,1586,G.I. Jane (1997),Action|Drama,2.7954545454545454,['military']
411,1608,Air Force One (1997),Action|Thriller,3.3448275862068964,['president']
412,1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,3.8722222222222222,['tom clancy']
413,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,4.061855670103093,['police']
414,1625,"Game, The (1997)",Drama|Mystery|Thriller,3.7012987012987013,"['mindfuck', 'mystery', 'plot twist', 'psychological', 'suspense', 'twist ending', 'twist ending', 'mystery']"
415,1635,"Ice Storm, The (1997)",Drama,3.8823529411764706,['1970s']
416,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,3.8,"['england', 'queen victoria']"
417,1645,The Devil's Advocate (1997),Drama|Mystery|Thriller,3.411764705882353,['lawyers']
418,1650,Washington Square (1997),Drama,3.75,['henry james']
419,1653,Gattaca (1997),Drama|Sci-Fi|Thriller,3.953488372093023,"['future', 'intelligent', 'thought-provoking']"
420,1663,Stripes (1981),Comedy|War,3.7941176470588234,['military']
421,1672,"Rainmaker, The (1997)",Drama,3.375,['in netflix queue']
422,1674,Witness (1985),Drama|Romance|Thriller,3.65,['amish']
423,1680,Sliding Doors (1998),Drama|Romance,3.6,['alternate universe']
424,1682,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,3.812,['tv']
425,1683,"Wings of the Dove, The (1997)",Drama|Romance,4.416666666666667,['henry james']
426,1704,Good Will Hunting (1997),Drama|Romance,4.078014184397163,"['inspirational', 'heartwarming', 'inspirational']"
427,1711,Midnight in the Garden of Good and Evil (1997),Crime|Drama|Mystery,3.1041666666666665,['savannah']
428,1717,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,2.9193548387096775,"['sequel', 'slasher', 'spoof']"
429,1719,"Sweet Hereafter, The (1997)",Drama,4.25,"['canada', 'death']"
430,1721,Titanic (1997),Drama|Romance,3.414285714285714,"['shipwreck', 'romance']"
431,1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,2.6923076923076925,"['kevin costner', 'post apocalyptic']"
432,1732,"Big Lebowski, The (1998)",Comedy|Crime,3.9245283018867925,"['coen brothers', 'black comedy', 'bowling', 'classic', 'coen brothers', 'comedy', 'crime', 'cult classic', 'cult film', 'dark comedy', 'deadpan', 'drugs', 'funny', 'great dialogue', 'great soundtrack', 'highly quotable', 'imdb top 250', 'jeff bridges', 'john goodman', 'julianne moore', 'kidnapping', 'marijuana', 'nudity (full frontal)', 'off-beat comedy', 'philip seymour hoffman', 'quirky', 'ransom', 'rug', 'sarcasm', 'satirical', 'steve buscemi', 'violence']"
433,1735,Great Expectations (1998),Drama|Romance,3.3181818181818183,['charles dickens']
434,1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,3.8229166666666665,['amnesia']
435,1777,"Wedding Singer, The (1998)",Comedy|Romance,3.419642857142857,['1980s']
436,1779,Sphere (1998),Sci-Fi|Thriller,2.760869565217391,['good']
437,1797,Everest (1998),Documentary|IMAX,4.25,['in netflix queue']
438,1801,"Man in the Iron Mask, The (1998)",Action|Adventure|Drama,3.5,['seen more than once']
439,1810,Primary Colors (1998),Comedy|Drama,3.5,['politics']
440,1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,4.0,['twist ending']
441,1836,"Last Days of Disco, The (1998)",Comedy|Drama,4.5,['no dvd at netflix']
442,1893,Beyond Silence (Jenseits der Stille) (1996),Drama,4.5,['in netflix queue']
443,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Comedy|Drama,4.0,['in netflix queue']
444,1902,Dream for an Insomniac (1996),Drama|Romance,4.0,['generation x']
445,1909,"X-Files: Fight the Future, The (1998)",Action|Crime|Mystery|Sci-Fi|Thriller,3.4404761904761907,['conspiracy']
446,1912,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,3.859375,['heist']
447,1913,Picnic at Hanging Rock (1975),Drama|Mystery,4.0,['australia']
448,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,3.4166666666666665,"['avant-garde romantic comedy', 'elegiac', 'melancholy', 'quirky', 'wry']"
449,1917,Armageddon (1998),Action|Romance|Sci-Fi|Thriller,3.0543478260869565,['space']
450,1921,Pi (1998),Drama|Sci-Fi|Thriller,3.851063829787234,"['hallucinatory', 'mental illness', 'mindfuck', 'paranoid', 'mathematics', 'artsy', 'atmospheric', 'cerebral', 'enigmatic', 'existentialism', 'hallucinatory', 'insanity', 'paranoia', 'paranoid', 'surreal', 'tense', 'visually appealing']"
451,1923,There's Something About Mary (1998),Comedy|Romance,3.676190476190476,"['ben stiller', 'ben stiller', 'crude humor', 'goofy']"
452,1931,Mutiny on the Bounty (1935),Adventure|Drama,4.166666666666667,['ships']
453,1938,"Lost Weekend, The (1945)",Drama,4.0,['alcoholism']
454,1940,Gentleman's Agreement (1947),Drama,4.0,"['anti-semitism', 'judaism']"
455,1942,All the King's Men (1949),Drama,4.25,"['huey long', 'in netflix queue', 'robert penn warren']"
456,1945,On the Waterfront (1954),Crime|Drama,4.1875,"['boxing', 'coulda been a contender']"
457,1947,West Side Story (1961),Drama|Musical|Romance,3.6029411764705883,['gangs']
458,1948,Tom Jones (1963),Adventure|Comedy|Romance,3.642857142857143,['british']
459,1950,In the Heat of the Night (1967),Drama|Mystery,4.181818181818182,['racism']
460,1951,Oliver! (1968),Drama|Musical,3.5714285714285716,['dickens']
461,1952,Midnight Cowboy (1969),Drama,3.9545454545454546,['prostitution']
462,1953,"French Connection, The (1971)",Action|Crime|Thriller,3.871794871794872,"['drugs', 'police']"
463,1954,Rocky (1976),Drama,3.828125,"['boxing', 'sports']"
464,1955,Kramer vs. Kramer (1979),Drama,3.892857142857143,['divorce']
465,1957,Chariots of Fire (1981),Drama,4.038461538461538,"['olympics', 'sports']"
466,1959,Out of Africa (1985),Drama|Romance,3.6666666666666665,"['adultery', 'africa']"
467,1960,"Last Emperor, The (1987)",Drama,3.6923076923076925,['china']
468,1961,Rain Man (1988),Drama,3.8072916666666665,['autism']
469,1962,Driving Miss Daisy (1989),Drama,3.739130434782609,['rasicm']
470,1975,Friday the 13th Part 2 (1981),Horror,2.5,['jason']
471,1976,Friday the 13th Part 3: 3D (1982),Horror,2.2142857142857144,['jason']
472,1977,Friday the 13th Part IV: The Final Chapter (1984),Horror,2.5833333333333335,['jason']
473,1978,Friday the 13th Part V: A New Beginning (1985),Horror,2.5,['jason']
474,1979,Friday the 13th Part VI: Jason Lives (1986),Horror,3.25,['jason']
475,1983,Halloween II (1981),Horror,2.4,['halloween']
476,1984,Halloween III: Season of the Witch (1982),Horror,2.1666666666666665,['halloween']
477,1994,Poltergeist (1982),Horror|Thriller,3.425531914893617,['ghosts']
478,1995,Poltergeist II: The Other Side (1986),Horror|Thriller,1.6666666666666667,['ghosts']
479,1996,Poltergeist III (1988),Horror|Thriller,1.875,['ghosts']
480,1997,"Exorcist, The (1973)",Horror|Mystery,3.80188679245283,['demons']
481,2006,"Mask of Zorro, The (1998)",Action|Comedy|Romance,3.1,"['california', 'mexico']"
482,2011,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,3.5057471264367814,['time travel']
483,2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,4.1875,['samurai']
484,2020,Dangerous Liaisons (1988),Drama|Romance,4.0,['adultery']
485,2022,"Last Temptation of Christ, The (1988)",Drama,3.6875,"['bible', 'katzanzakis']"
486,2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,3.3555555555555556,"['al pacino', 'andy garcia', 'classic', 'francis ford coppola', 'mafia']"
487,2028,Saving Private Ryan (1998),Action|Drama|War,4.1462765957446805,['world war ii']
488,2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,2.7573529411764706,['disney']
489,2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,3.35,['police']
490,2059,"Parent Trap, The (1998)",Children|Comedy|Romance,3.0,['twins']
491,2064,Roger & Me (1989),Documentary,3.838709677419355,"['general motors', 'michigan']"
492,2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,3.730769230769231,['in netflix queue']
493,2066,Out of the Past (1947),Film-Noir,4.125,['memory']
494,2070,Tender Mercies (1983),Drama|Romance|Western,3.4,['music']
495,2071,And the Band Played On (1993),Drama,3.25,"['aids', 'in netflix queue']"
496,2076,Blue Velvet (1986),Drama|Mystery|Thriller,3.9456521739130435,"['sexuality', 'suburbia']"
497,2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,3.830188679245283,['disney']
498,2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,3.4,['disney']
499,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,3.4318181818181817,['disney']
500,2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,2.9,"['carnival', 'ray bradbury']"
501,2100,Splash (1984),Comedy|Fantasy|Romance,3.1176470588235294,['mermaid']
502,2108,L.A. Story (1991),Comedy|Romance,3.4791666666666665,['weather forecaster']
503,2114,"Outsiders, The (1983)",Drama,3.71875,['s.e. hinton']
504,2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,3.638888888888889,['archaeology']
505,2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,3.1333333333333333,"['tolkein', 'classic']"
506,2118,"Dead Zone, The (1983)",Thriller,3.7333333333333334,['stephen king']
507,2121,Cujo (1983),Horror|Thriller,2.2142857142857144,['stephen king']
508,2122,Children of the Corn (1984),Horror|Thriller,2.4545454545454546,['stephen king']
509,2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,3.289473684210526,"['black comedy', 'christina ricci', 'christopher lloyd', 'family', 'gothic', 'quirky']"
510,2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,4.05,"['atmospheric', 'beautiful']"
511,2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,3.4761904761904763,['mice']
512,2145,Pretty in Pink (1986),Comedy|Drama|Romance,3.242424242424242,"['1980s', 'high school']"
513,2146,St. Elmo's Fire (1985),Drama|Romance,3.21875,['post-college']
514,2160,Rosemary's Baby (1968),Drama|Horror|Thriller,4.171875,"['atmospheric', 'creepy', 'paranoia', 'scary', 'suspense', 'demons']"
515,2167,Blade (1998),Action|Horror|Thriller,3.3620689655172415,['vampires']
516,2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,3.3125,"['aquarium', 'boston', 'personals ads']"
517,2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,3.98,['murder']
518,2187,Stage Fright (1950),Mystery|Romance|Thriller,3.5,['theater']
519,2194,"Untouchables, The (1987)",Action|Crime|Drama,3.9384615384615387,"['capone', 'gangsters']"
520,2202,Lifeboat (1944),Drama|War,4.357142857142857,['survival']
521,2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,4.142857142857143,['small towns']
522,2206,Suspicion (1941),Film-Noir|Mystery|Thriller,4.0,['paranoia']
523,2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,3.9166666666666665,['train']
524,2243,Broadcast News (1987),Comedy|Drama|Romance,3.4285714285714284,['journalism']
525,2247,Married to the Mob (1988),Comedy,3.0,['mafia']
526,2248,Say Anything... (1989),Comedy|Drama|Romance,3.923076923076923,"['in your eyes', 'lloyd dobbler']"
527,2249,My Blue Heaven (1990),Comedy,3.1818181818181817,['mafia']
528,2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,3.789473684210526,"['court', 'military']"
529,2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,3.7,['freaks']
530,2295,"Impostors, The (1998)",Comedy,4.5,['screwball']
531,2296,"Night at the Roxbury, A (1998)",Comedy,2.1,['snl']
532,2300,"Producers, The (1968)",Comedy,3.9696969696969697,['broadway']
533,2302,My Cousin Vinny (1992),Comedy,3.26271186440678,['court']
534,2310,"Mighty, The (1998)",Drama,3.6666666666666665,['adolescence']
535,2312,Children of a Lesser God (1986),Drama,3.8333333333333335,['death penalty']
536,2313,"Elephant Man, The (1980)",Drama,4.029411764705882,['freaks']
